company_key,stability_score,region,rating,still_active,duration_days
it system and services,0.0,london,A,True,747
tsuki global,12.9,rest_england,A,True,1041
c4x discovery,12.9,rest_england,A,True,1041
mm traders london,12.9,rest_england,A,False,357
mmw traders,0.0,london,A,True,747
winks hair and beauty walsall,12.9,rest_england,A,True,1041
fruittybliss,0.0,london,A,False,663
st catherine s surgery,12.9,rest_england,A,True,1
gordon ramsay restaurants,0.0,london,A,True,1041
proctor hobbs,12.9,rest_england,A,True,1041
haris automobiles,12.9,rest_england,A,False,648
restore empathy healthcare,12.9,rest_england,A,False,294
oxford guest house,12.9,rest_england,A,True,747
danaz healthcare ltd trading as pax hill care home,12.9,rest_england,A,True,1041
mobile solutions scotland,27.8,scotland,A,True,935
sapura energy uk,12.9,rest_england,A,True,846
pirc,0.0,london,A,True,1041
sphere fluidics,12.9,rest_england,A,False,648
east coast management,0.0,london,A,True,1041
hb opco ltd t a hartsfield manor,12.9,rest_england,A,True,272
ada hudds,12.9,rest_england,A,True,935
antofy,12.9,rest_england,A,True,272
hsz foods,10.4,wales,A,True,566
aps food ltd t a subway,12.9,rest_england,A,True,1041
carl zeiss,12.9,rest_england,A,True,1041
odin solutions,0.0,london,A,False,195
f a care and support services,12.9,rest_england,A,False,294
space 48,12.9,rest_england,A,True,1041
altavia htt,12.9,rest_england,A,False,369
freej swaileh kuwaiti foods,0.0,london,A,True,747
caskade 2000,0.0,london,A,False,574
boston specsavers hearcare,12.9,rest_england,A,True,272
quick pick grocery,0.0,london,A,True,1041
aafd services,12.9,rest_england,A,True,272
hair and skin medical uk,0.0,london,A,False,354
ars international,12.9,rest_england,A,True,846
times accountants,12.9,rest_england,A,True,1041
the manor surgery,12.9,rest_england,A,True,1041
kandji uk,0.0,london,A,True,1041
cardiff rugby club,10.4,wales,A,True,393
aisle 8,0.0,london,A,True,747
hpi uk holding unlimited,0.0,london,A,True,467
axiomise,0.0,london,A,True,1041
flavors of india,12.9,rest_england,A,True,1041
brightsign technology,0.0,london,A,True,1041
right choice logistics,0.0,london,A,True,935
jlr construction engineering,12.9,rest_england,A,True,1041
ashton thibault group,0.0,london,A,True,1041
amin brothers and,0.0,london,A,False,1
insurtech insights,0.0,london,A,True,1041
prodigenius consulting solutions,0.0,london,A,False,1
atlantis av solutions,12.9,rest_england,A,True,1041
expoplatform,12.9,rest_england,A,True,747
inland and coastal marina systems uk,12.9,rest_england,A,True,1
crunchyroll,0.0,london,A,True,272
appviewx europe,0.0,london,A,True,566
the magic bean,10.4,wales,A,True,1041
steamx services,12.9,rest_england,A,True,935
applied intuition uk,0.0,london,A,True,209
the annan hotel,12.9,rest_england,A,True,935
new pulse marketing,0.0,london,A,True,935
ideal computing co uk,27.8,scotland,A,True,1041
concirrus,0.0,london,A,True,1041
mauer solutions uk,0.0,london,A,True,467
thorpewood medical group,12.9,rest_england,A,True,467
pathfinder park homes,12.9,rest_england,A,True,1041
on purpose careers,0.0,london,A,True,209
resu it solutions,10.4,wales,A,True,935
bluewater law solicitors,12.9,rest_england,A,True,1041
jj cooperation,0.0,london,A,True,846
crest family practice,12.9,rest_england,A,True,1041
qmtj limited t a mill superstore,27.8,scotland,A,True,1
cardiff third sector council c3sc,10.4,wales,A,True,846
infinite lambda,0.0,london,A,True,1041
hermes gb,0.0,london,A,True,1041
aberdeen douglas hotel,27.8,scotland,A,True,1041
ss catering group,12.9,rest_england,A,True,1041
oodles chinese holdings ltd t a oodles of r s house,12.9,rest_england,A,False,832
barton rouge hospitality,12.9,rest_england,A,False,574
alma fruit veg,12.9,rest_england,A,True,1041
sustainable acoustics,12.9,rest_england,A,True,935
aahs3,12.9,rest_england,A,True,566
brown earth technologies uk,0.0,london,A,True,1041
gmcvo,12.9,rest_england,A,True,1041
autonomy capital research,0.0,london,A,True,272
llandarcy park,10.4,wales,A,True,1
bigcommerce uk,0.0,london,A,False,832
sumer accountants ni,14.0,ni,A,True,566
wr york limited ta york estates knightsbridge,0.0,london,A,True,1041
elixirr international,0.0,london,A,True,1041
secure technology solutions,12.9,rest_england,A,True,846
trust electric heating,12.9,rest_england,A,True,393
edc2 limited t a minotti london,0.0,london,A,True,209
lucky 7 stars,12.9,rest_england,A,True,1041
cognidox,12.9,rest_england,A,True,1041
mr parameswaran suregan t a ashbrooke store,12.9,rest_england,A,True,747
bradfield college,12.9,rest_england,A,True,1041
netlight consulting,12.9,rest_england,A,True,209
cambridge eonomic policy associates,0.0,london,A,True,1041
delta gas and power,0.0,london,A,False,89
elite electronic systems,12.9,rest_england,A,True,935
rhodsac community living,12.9,rest_england,A,False,832
t t stores ltd t as highfield stores,12.9,rest_england,A,True,1041
be oom,0.0,london,A,True,1041
p p convenience stores ltd t as premier,12.9,rest_england,A,True,1041
meta hospitality,0.0,london,A,True,1041
creative support,12.9,rest_england,A,True,1041
zycus infotech private,12.9,rest_england,A,True,209
harp80 ltd t a bath tile depot,12.9,rest_england,A,True,747
crossbeam financial services,12.9,rest_england,A,True,272
z k corporate,12.9,rest_england,A,True,1041
tunic co uk,0.0,london,A,True,566
erp experts europe,12.9,rest_england,A,True,846
pitha ghor,0.0,london,A,True,1041
chishti traders,12.9,rest_england,A,True,566
electrical and mechanical cooling,12.9,rest_england,A,True,1
servion it resourcing,0.0,london,A,True,747
great care support,12.9,rest_england,A,True,1041
mizrahi,0.0,london,A,True,747
mb aerospace newton abbot,12.9,rest_england,A,True,1041
wall street burgers,12.9,rest_england,A,False,542
tae power solutions,12.9,rest_england,A,True,935
q c polymer,12.9,rest_england,A,True,1041
rm capital markets,27.8,scotland,A,True,566
lamberts bedford,12.9,rest_england,A,True,1041
chan photographic,0.0,london,A,True,1041
sentinel epos and solutions,12.9,rest_england,A,True,1041
hm2 property solutions,12.9,rest_england,A,True,1041
syntech biofuel,12.9,rest_england,A,True,1041
solace global cyber,12.9,rest_england,A,True,467
e m e pattinson son,12.9,rest_england,A,True,393
rebekah s restoration,0.0,london,A,True,1041
orchard global asset management,0.0,london,A,True,1041
kwik buy,12.9,rest_england,A,True,846
munawar,12.9,rest_england,A,True,935
teneo strategy,0.0,london,A,True,1041
coombefish fleetwood,12.9,rest_england,A,True,1
assheton carter,12.9,rest_england,A,True,935
eurofins food testing uk,12.9,rest_england,A,True,1041
hampstead healthcare,0.0,london,A,True,1
plain concepts uk,12.9,rest_england,A,True,1041
proacc associates,12.9,rest_england,A,True,1041
fmcc enterprise,12.9,rest_england,A,True,846
advantage schools,12.9,rest_england,A,True,1041
sunderland city council,12.9,rest_england,A,False,1
expertica services,0.0,london,A,True,1041
care management solutions,12.9,rest_england,A,True,393
brf foods uk,12.9,rest_england,A,True,566
quest meat,12.9,rest_england,A,True,1041
modern paper,12.9,rest_england,A,True,1041
tees components,12.9,rest_england,A,True,566
thames private,12.9,rest_england,A,True,1
jarvis insolvency,12.9,rest_england,A,True,1041
devanshi london ltd t as aum cash carry,12.9,rest_england,A,True,566
isx financial uk,0.0,london,A,True,1041
madhuliya retail ltd t a nisa local,12.9,rest_england,A,True,1041
get spicy limited t a the tamil crown,0.0,london,A,True,747
latymer all saints ce primary school,0.0,london,A,True,1041
plasser uk,0.0,london,A,True,1041
atlabs infotech,12.9,rest_england,A,True,1041
the urbaneatery worldwide,0.0,london,A,True,467
eatsleep media,10.4,wales,A,True,1041
tm constructions bolton,12.9,rest_england,A,True,1041
little village nursery school cic,12.9,rest_england,A,True,1
laced europe,12.9,rest_england,A,True,1041
limecrabnewquay,12.9,rest_england,A,True,272
scape design associates,0.0,london,A,True,1041
play mandarin,0.0,london,A,True,935
enoteca vimum,0.0,london,A,True,272
jnf,0.0,london,A,True,1041
fleet service,12.9,rest_england,A,True,935
rosterfy,0.0,london,A,True,1041
cb retail,12.9,rest_england,A,True,1041
pilar corrias,0.0,london,A,True,747
london marathon events,0.0,london,A,True,393
hafod care organisation,12.9,rest_england,A,True,1041
playerslounge esports newco,12.9,rest_england,A,True,1041
woodford house healthcare limited t as woodford house,12.9,rest_england,A,True,935
whelan purcell,0.0,london,A,True,393
barrel industries ltd t a milroy s of soho,0.0,london,A,False,106
tempra health care services,12.9,rest_england,A,False,294
lester and hamilton trading as pandora,0.0,london,A,True,1041
the possibilities lab,12.9,rest_england,A,True,747
st cuthbert mayne,12.9,rest_england,A,True,566
heatherland care ltd t a woodlands care home,12.9,rest_england,A,True,1041
olive tree bar and restaurant,12.9,rest_england,A,False,648
areeba properties,12.9,rest_england,A,False,1
enable international,12.9,rest_england,A,True,1041
london halal group,0.0,london,A,True,1041
mba company consultancy,0.0,london,A,False,538
inhabit europe,0.0,london,A,True,1041
rebuyer,12.9,rest_england,A,True,747
weston store po,12.9,rest_england,A,True,393
global digital express,0.0,london,A,True,1041
london diocesan board for schools,0.0,london,A,True,1041
stanley and stella uk branch,12.9,rest_england,A,True,566
aquagen scotland,12.9,rest_england,A,True,1041
nba foods limited t a heavenly desserts,12.9,rest_england,A,True,1
aayan constructions uk,0.0,london,A,True,1041
counsel ai uk,12.9,rest_england,A,False,195
bau hair design,27.8,scotland,A,True,1041
proton payments,12.9,rest_england,A,True,1041
cherry two ltd t a bistrot pierre,0.0,london,A,True,467
arc engineering,12.9,rest_england,A,True,846
ecotecture ecological design,12.9,rest_england,A,True,1041
merrywood education,12.9,rest_england,A,True,747
nova technolabs,12.9,rest_england,A,True,1041
lotus pharma,12.9,rest_england,A,True,1
dr oetker uk,12.9,rest_england,A,True,1041
evera,0.0,london,A,True,846
jessica food limited t a royal e punjab,12.9,rest_england,A,True,747
broughton lodge,12.9,rest_england,A,True,747
old roundabout store,12.9,rest_england,A,True,935
maruwa europe,12.9,rest_england,A,True,1041
softline solutions,0.0,london,A,False,184
centurion fire safety solutions,12.9,rest_england,A,True,1
garcha transport heathrow,12.9,rest_england,A,True,935
bere peninsula care,12.9,rest_england,A,True,1041
arthur ashe consultants,0.0,london,A,True,1041
east west clearance uk,0.0,london,A,True,747
dr p tsakpo associates,12.9,rest_england,A,False,542
the university of cambridge,78.9,rest_england,other,True,1041
claranet,0.0,london,A,True,1041
evidence to impact,12.9,rest_england,A,True,846
storey,27.8,scotland,A,True,846
the marquis of cornwallis,12.9,rest_england,A,True,1041
a j food stores ltd t a budgens,12.9,rest_england,A,True,1041
the dog and quaile,12.9,rest_england,A,False,574
siam heaven,12.9,rest_england,A,True,747
savitri,0.0,london,A,True,467
nqf ltd t a golden grill,12.9,rest_england,A,True,566
building better enterprise,12.9,rest_england,A,True,935
digital gurus recruitment,0.0,london,A,False,574
pandit ram sahai sangit vidyalaya,12.9,rest_england,A,True,1041
proximo spirits uk,0.0,london,A,True,1041
ultra catering,27.8,scotland,A,True,1041
aba autism education,12.9,rest_england,A,True,1041
rodmatic,12.9,rest_england,A,True,1041
moin builders,0.0,london,A,True,747
o s ali services london,12.9,rest_england,A,True,393
arun theiventhiraraja t a cherry lane store,12.9,rest_england,A,True,1041
knight housing cic,12.9,rest_england,A,True,747
sbs financial software uk,12.9,rest_england,A,True,1
rock venture designs,12.9,rest_england,A,True,935
silver levene,0.0,london,A,True,1041
spur therapeutics,12.9,rest_england,A,True,566
zafiro consultancy,12.9,rest_england,A,False,294
school for ceos,27.8,scotland,A,True,1041
vswitch4u,12.9,rest_england,A,True,467
marine hotel ballycastle,12.9,rest_england,A,True,1041
the calcutta club limited ta calcutta club,12.9,rest_england,A,True,1041
cast software,12.9,rest_england,A,True,1041
denny enterprises int l,12.9,rest_england,A,True,1041
obs hotel,0.0,london,A,True,846
a kilo of spices,12.9,rest_england,A,True,209
za za bazaar,78.9,rest_england,other,True,1041
st werburgh s derby,12.9,rest_england,A,True,1041
mayflower medical group,12.9,rest_england,A,True,1041
infinity care services,0.0,london,A,True,1041
powerplay brands,12.9,rest_england,A,True,846
fl2024 008 uk limited t a prometheus,0.0,london,A,True,1
buraq estates,12.9,rest_england,A,True,1041
horizon sunrise,12.9,rest_england,A,True,566
everest house surgery,12.9,rest_england,A,True,1
positive behvaiour suppport for learning cio,12.9,rest_england,A,False,181
glasgow maritime academy,27.8,scotland,A,True,1041
bournemouth christchurch and poole council,12.9,rest_england,A,True,1041
queen of clubs lifestyle luxury services,0.0,london,A,True,272
bharat shah,12.9,rest_england,A,True,747
pan asia gb,0.0,london,A,True,1041
ashcroft pharma,12.9,rest_england,A,True,935
the vale care home,12.9,rest_england,A,True,1041
open cages advocacy,12.9,rest_england,A,True,209
the natural food,12.9,rest_england,A,True,1041
airey miller surveys,12.9,rest_england,A,True,467
sang thai dorking,12.9,rest_england,A,True,1041
joy smile,27.8,scotland,A,True,467
pour group,12.9,rest_england,A,True,467
lexica health and life sciences consultancy,0.0,london,A,True,1041
endeavour automotive,12.9,rest_england,A,True,566
pharmastop healthcare,12.9,rest_england,A,True,393
c t c h,12.9,rest_england,A,True,1041
footsteps care,12.9,rest_england,A,True,272
a s noodle bar,12.9,rest_england,A,True,747
executive interviews,12.9,rest_england,A,True,1041
cosmonauts,0.0,london,A,True,1041
dale nazzari,0.0,london,A,True,1041
delta 4 services,0.0,london,A,True,1041
club health,0.0,london,A,True,1041
aj singh uk,12.9,rest_england,A,True,1041
utility rov services,12.9,rest_england,A,True,1
design storey,12.9,rest_england,A,True,393
wearisma,0.0,london,A,True,1041
infiniti healthcare,10.4,wales,A,True,467
azalea care,12.9,rest_england,A,True,1041
s z,12.9,rest_england,A,True,1041
eurovia uk,12.9,rest_england,A,False,574
pushti parivar uk,12.9,rest_england,A,True,467
versus law,12.9,rest_england,A,True,1041
ucss,12.9,rest_england,A,True,1041
kashem n i limited t a vujon,12.9,rest_england,A,True,467
bikar aerospace metals,12.9,rest_england,A,True,1041
bangla spice,12.9,rest_england,A,True,846
dr okeahialam partners,12.9,rest_england,A,True,1041
dr bano partner,12.9,rest_england,A,True,467
alan ransome sporting goods group,12.9,rest_england,A,True,467
whiteley village vet centre,12.9,rest_england,A,True,1041
hallmason design,12.9,rest_england,A,True,1041
blue communication,12.9,rest_england,A,True,1041
smart home visits,12.9,rest_england,A,True,566
dial one services,0.0,london,A,True,747
blenheim global,0.0,london,A,True,1
colian uk,12.9,rest_england,A,True,1041
ns convenience store,12.9,rest_england,A,True,747
aflex,12.9,rest_england,A,True,1041
dittolive uk,0.0,london,A,False,184
shk traders,12.9,rest_england,A,True,935
twipes,0.0,london,A,True,1041
mass many,0.0,london,A,True,1041
the conversion,12.9,rest_england,A,True,1
ukinsha services,12.9,rest_england,A,True,1041
phrism solutions,12.9,rest_england,A,True,1041
tennyson monroe solicitors,0.0,london,A,True,1041
trade nation financial uk,0.0,london,A,True,1041
hsa foods,0.0,london,A,True,846
childspeech,12.9,rest_england,A,True,1041
jays news off licence,12.9,rest_england,A,True,209
faithful gould,0.0,london,A,False,106
kin and carta data,27.8,scotland,A,False,726
holley holland,0.0,london,A,True,1041
artis works,0.0,london,A,True,1
ayurveda wellness,0.0,london,A,True,467
